,Load,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
5,155.4277185653128,163.15424,168.98343,171.69398,171.80392,171.91475,171.5847,171.14124,170.30042,169.35521,170.35197,170.33287,168.17575,168.88303,169.25995,165.91632,163.94041,157.57375,154.59227,154.82565,154.70595,155.11592,155.18802,155.37497,157.64241
6,65.17785887576274,68.41791,70.86238,71.903564,72.030655,72.09163,71.97359,71.76733,71.41466,71.01827,71.43624,71.43625,70.52369,70.82028,70.97833,69.5762,68.74762,66.087166,64.82751,64.925385,64.875175,65.04711,65.07732,65.15513,66.10656
7,262.10853291330767,304.83112,408.52478,490.64484,503.73654,512.33417,512.71423,505.47858,509.78137,509.27142,485.97504,453.63452,414.0396,411.09427,454.02414,436.9047,402.27713,349.5754,307.94678,270.08688,255.86752,241.74025,239.04958,238.40495,249.52097
9,95.93890018164647,100.70811,104.30627,105.83885,106.025925,106.115654,105.914314,105.63818,105.11916,104.53572,105.15102,105.139206,103.80768,104.244286,104.476974,102.41305,101.19346,97.269035,95.42321,95.56726,95.493355,95.746445,95.790955,95.90636,97.30594
10,114.16433426706482,142.26418,207.21875,262.0011,270.97693,276.6205,276.3127,267.09015,275.11353,269.47943,261.24707,236.75053,213.8498,221.03589,254.21552,247.58604,218.09807,181.79619,150.2101,120.73163,111.55826,100.24221,98.60753,98.52629,106.19803
11,399.836342443868,483.78445,655.28577,800.53613,839.11115,840.813,837.30145,818.41547,830.69904,827.09375,798.242,734.04254,663.8324,659.127,736.0567,698.23303,652.2493,547.8563,477.05228,410.82263,388.24036,364.39178,360.5994,354.37744,376.77863
12,188.5203434272356,221.88419,288.44244,344.4528,357.44293,359.34943,360.1558,351.21844,357.145,356.37405,339.86157,314.88162,286.96338,287.46548,313.48254,304.52115,279.90726,241.25435,215.61832,189.28925,185.013,174.16928,172.81094,172.69537,179.35747
13,288.2639497687261,302.5938,313.40512,318.43484,318.74738,318.7512,318.2295,317.40738,315.91248,314.0944,315.94315,315.90775,311.907,313.21887,313.918,307.71664,304.05203,292.24405,286.7144,287.1474,286.92523,287.6857,287.8194,288.1661,292.3258
14,119.00835266910984,124.93704,129.60486,131.28882,131.52083,131.62627,131.3795,131.03989,130.39609,129.67235,130.43562,130.42099,128.76927,129.31084,129.59952,127.0393,125.526436,120.65833,118.36864,118.54736,118.455696,118.76961,118.82481,118.96797,120.68527
15,158.67782302389656,166.56589,172.51698,175.05179,175.45773,175.50967,175.17267,174.71994,173.8615,172.89651,173.91861,173.89465,171.69243,172.4145,172.7993,169.38574,167.36855,160.8778,157.8249,158.06317,157.94098,158.35948,158.43314,158.624,160.9137
16,218.9188957211936,238.86903,264.39417,271.8264,276.39294,276.23206,272.1917,273.78003,274.88623,271.93433,274.1027,278.90543,292.09204,303.48145,322.30563,310.224,299.33673,278.8182,252.38687,232.15349,221.69557,218.09557,217.19403,217.17458,223.33923
17,320.55617293867954,336.52554,348.5137,354.10397,354.25943,354.55936,354.18378,352.9639,351.22974,349.28036,351.34518,351.29672,346.84784,348.30664,349.084,342.17722,338.11288,324.98215,318.83298,319.31445,319.06757,319.91312,320.06186,320.4474,325.07306
18,748.4309204831487,890.4728,1197.4073,1449.0,1492.9095,1520.7095,1515.9696,1482.8983,1499.8431,1484.5258,1428.4888,1340.5656,1220.3424,1221.7924,1373.9938,1321.5792,1220.8268,1041.7598,899.21375,777.5292,740.8728,685.36383,678.62555,680.3734,707.7704
20,255.1139003685304,267.82294,277.37357,281.81506,282.12576,282.17514,281.6334,280.9055,279.52536,277.95703,279.61,279.5787,276.03806,277.12988,277.81772,272.32098,269.08636,258.6509,253.74252,254.12573,253.92918,254.60217,254.72046,255.02733,258.70865
23,972.1390322369516,1147.5199,1624.1985,1923.0116,1978.9203,2013.5002,2017.2202,1964.2777,1988.8516,1973.4916,1895.77,1760.192,1607.6469,1613.1964,1815.8628,1746.4178,1603.2343,1370.7706,1178.9772,1009.9139,962.8091,889.0407,876.4017,872.57245,916.6732
24,127.04710125191356,133.3628,138.1325,140.14557,140.4821,140.5237,140.24792,139.89153,139.20404,138.4314,139.2462,139.23064,137.46736,138.0456,138.35793,135.62527,134.00543,128.81955,126.36415,126.55503,126.45709,126.79223,126.85118,127.00401,128.8373
25,183.0924051513965,197.91068,217.74298,224.4168,227.07562,226.94727,224.0396,225.12794,225.25258,223.89156,224.52179,228.82826,236.00288,247.46837,260.66705,251.52982,242.51945,226.19618,207.49861,193.1179,185.13745,182.03067,181.94812,181.97829,186.20943
26,158.79224441604126,187.67033,257.90128,318.8515,334.23618,331.40482,330.59433,323.62537,329.4992,328.34045,314.18378,288.04294,260.29205,259.50992,288.84055,276.50418,255.24934,216.9605,189.81726,162.59674,153.41049,144.12164,143.10066,142.15395,149.10934
27,730.4549969280818,824.47815,1016.67163,1182.9808,1207.7395,1224.0365,1221.274,1185.7156,1202.1173,1200.3304,1177.3947,1122.5028,1045.9602,1043.5269,1139.1423,1098.5419,1024.5858,907.52924,829.3878,743.6648,715.8449,696.50604,686.1508,685.45703,712.3301
29,198.3472933786834,208.20738,215.64632,219.1071,219.20154,219.38705,219.02785,218.40018,217.32689,216.12062,217.39272,217.39268,214.61554,215.51811,215.99922,211.73972,209.21066,201.11447,197.28111,197.579,197.4262,197.94939,198.0414,198.27998,201.14215
30,1289.2482546953506,1502.5386,2139.5186,2619.6582,2733.0479,2744.2583,2818.7905,2667.4585,2729.326,2712.4707,2605.8472,2349.8582,2024.6366,1983.3295,2200.593,2153.3943,1959.021,1659.4802,1462.4595,1276.7074,1209.2261,1164.4651,1156.5221,1146.8494,1193.4539
31,329.34074566121467,345.74774,358.0644,363.81076,364.0408,364.27576,363.5763,362.6366,360.85483,358.85205,360.96414,360.92368,356.353,357.85165,358.65036,351.57782,347.37863,333.90683,327.5704,328.06506,327.81128,328.6801,328.83282,329.22903,333.9814
32,144.13197488436305,151.2969,156.70256,159.21742,159.37369,159.3756,159.11475,158.70369,157.95624,157.0472,157.97157,157.95387,155.9535,156.60944,156.959,153.85832,152.02602,146.12202,143.3572,143.5737,143.46262,143.84285,143.9097,144.08305,146.1629
33,1228.2802120925924,1476.2949,2095.7036,2589.6882,2707.7507,2719.849,2774.2705,2629.9463,2686.2163,2689.9307,2530.676,2311.169,1978.9467,1930.5562,2157.3208,2106.8286,1919.8518,1621.2366,1414.3951,1225.2639,1150.8918,1088.1969,1089.6747,1088.7462,1130.5107
34,183.02284208310985,209.48257,246.12505,262.76996,266.9712,266.76196,259.75208,264.16998,264.71396,261.72443,261.80264,272.796,303.1275,327.45175,356.50772,349.68875,322.71667,291.6196,250.66646,210.18439,187.1686,180.5917,179.67984,180.00893,186.55899
35,276.65165530579384,354.09818,507.76508,635.2988,657.06396,667.12286,666.2506,647.33575,659.98285,649.54614,630.45856,569.24097,512.3151,524.8569,614.03595,590.4084,526.0634,440.94882,360.2746,290.82455,270.29715,244.1509,237.04349,237.86073,254.35852
3,196.4396297119576,203.73146,205.96463,206.21281,206.19284,206.10735,205.02356,204.12897,203.0593,204.30011,204.57527,201.66975,202.54881,203.282,199.24951,196.81953,189.12013,185.52177,185.85048,185.58784,186.21214,186.21611,186.34917,188.76515,199.3722
4,239.8335906385871,320.6729,393.04968,411.3618,415.3493,412.5887,402.0512,408.50806,404.68417,391.80417,365.0133,335.30524,335.6025,378.06647,363.1415,333.82758,286.9491,248.20729,214.57082,201.8631,189.91228,185.90617,186.09717,194.53334,237.21632
5,163.67980784394032,169.75565,171.61633,171.82315,171.83037,171.73524,170.83224,170.07722,169.19557,170.22948,170.45876,168.03772,168.77016,169.38106,166.02112,163.99634,157.581,154.58272,154.85663,154.63776,155.15796,155.16127,155.2721,157.28517,166.11076
6,68.63833243477316,71.18617,71.96649,72.04848,72.04622,72.01635,71.66872,71.32508,70.95135,71.38489,71.481026,70.47944,70.772934,71.02913,69.62015,68.77106,66.08081,64.82541,64.93838,64.84659,65.06472,65.06611,65.11257,65.95618,69.65772
7,303.4206871419421,398.24655,488.95786,509.06485,512.7625,510.97153,500.78735,511.49237,506.4155,486.9742,453.61432,413.64053,412.94586,456.35803,436.09106,408.59723,346.9256,307.39172,269.5012,256.35107,240.88516,238.77628,238.55774,249.18683,299.15976
9,101.0325628622809,104.78289,105.93148,106.05218,106.04885,106.00484,105.43999,104.98143,104.43719,105.07537,105.21691,103.7225,104.174614,104.551704,102.477745,101.227936,97.268,95.4105,95.58637,95.451294,95.77236,95.774414,95.84284,97.085434,102.533104
10,139.42918049766485,208.7574,257.03162,271.20605,277.0111,274.61005,265.66266,276.0064,270.21948,263.25098,235.52525,214.30348,221.24278,254.73183,246.73456,217.36618,182.06775,151.37622,120.57436,111.56087,100.606,98.45401,98.34427,106.30474,136.97919
11,469.2908680872941,631.35266,795.7081,837.5604,846.8008,839.96265,815.46686,830.8605,829.1261,796.163,733.0013,660.9072,660.3081,737.8266,699.99854,654.44525,552.8325,478.04208,413.91537,387.28488,365.08347,359.5986,355.2652,375.80438,454.58548
12,216.40214973865136,277.60843,341.54434,359.24142,359.10822,360.01572,349.2041,357.56186,357.16238,341.0858,313.3146,288.5002,287.0969,313.12598,303.46243,279.7424,240.46014,216.88336,189.88362,184.62788,173.8353,172.60828,172.73381,180.18199,212.13469
13,303.5686835141534,314.8372,318.28833,318.71347,318.62784,318.23636,316.8339,315.45157,314.09625,315.71585,316.14117,311.65112,313.00943,314.14255,307.91095,304.1557,292.25748,286.69675,287.20468,286.7989,287.76358,287.76978,287.9753,291.70892,308.10046
14,125.32683665763471,129.96826,131.32181,131.55339,131.54929,131.48955,130.80331,130.22525,129.55013,130.34177,130.51736,128.6636,129.22438,129.69218,127.1195,125.56921,120.65709,118.3529,118.571045,118.40349,118.80179,118.804306,118.88917,120.4306,127.19778
15,167.10246937538517,173.30533,175.20494,175.40456,175.39189,175.3264,174.40445,173.63365,172.73357,173.78908,174.02759,171.55147,172.29927,172.92299,169.49268,167.42563,160.8761,157.8039,158.09474,157.87135,158.40242,158.40576,158.51898,160.57413,169.59703
16,238.5319554399381,264.48132,272.13248,275.15656,276.41702,272.119,273.93265,274.70612,271.84158,273.24963,278.7396,291.71057,304.17944,321.67926,310.374,299.60107,278.4887,252.53117,232.3414,221.8847,218.12424,217.12048,217.10529,223.33682,244.46738
17,337.57539050374714,350.07736,353.94388,354.37036,354.33606,354.18906,352.81973,350.76962,348.95105,351.0834,351.56543,346.56317,348.0738,349.33383,342.4041,338.21738,324.99707,318.81345,319.37827,318.92697,319.99976,320.0066,320.23526,324.3871,342.61484
18,873.9214694497902,1162.5771,1436.3912,1498.1919,1521.1195,1518.8215,1483.9817,1496.8024,1482.8245,1428.0745,1339.4814,1223.2742,1231.5297,1376.6526,1330.622,1219.1361,1045.9615,901.3792,776.2658,738.504,684.4747,680.0646,677.89624,696.5517,852.0089
20,268.6586059171443,278.60822,281.6952,282.06174,281.9871,281.88046,280.3984,279.1591,277.71188,279.42447,279.7853,275.81158,277.01373,277.99802,272.5015,269.16962,258.64813,253.70879,254.17642,253.81735,254.67111,254.67656,254.85843,258.16272,272.6693
23,1140.1294989735654,1555.3884,1902.4078,1979.5092,2024.2678,2013.3281,1965.5369,1984.5592,1970.1179,1892.2415,1757.4274,1611.1636,1618.8312,1822.221,1751.884,1591.6349,1365.9939,1178.8676,1009.476,964.96625,884.4057,880.69714,874.15875,909.47974,1128.295
24,133.79238473029818,138.7588,140.28462,140.38008,140.42941,140.37694,139.63573,139.02954,138.3009,139.14606,139.33353,137.35454,137.95325,138.4527,135.71048,134.04898,128.80714,126.36005,126.58021,126.40141,126.82656,126.82928,126.91988,128.5654,135.7897
25,198.5687214858852,217.69511,224.04958,227.21579,227.04683,224.35507,224.84341,225.32422,223.72578,224.66135,228.93822,237.29659,247.20497,260.21155,251.88783,242.4627,226.06894,207.4438,193.23714,185.01738,182.21185,181.96991,181.92508,186.23648,202.82184
26,185.9494256418721,246.08168,315.86896,331.46957,334.43423,331.238,322.7311,329.42426,326.96915,314.9703,288.2899,260.25815,259.11005,290.47583,275.3039,255.15814,217.81174,188.68813,162.5643,153.34882,144.33261,142.81577,141.83633,148.98247,179.80539
27,821.0857866377179,996.59845,1178.6995,1204.513,1220.8063,1217.8232,1189.6194,1202.0775,1201.5332,1177.9019,1124.3153,1045.783,1047.0752,1140.782,1101.4446,1022.7303,907.1004,829.337,742.62286,715.8856,693.71545,687.6804,684.48505,713.7832,819.3793
29,208.8781020931356,216.63165,219.00633,219.29884,219.24893,219.15794,218.10004,217.0544,215.91696,217.23633,217.52899,214.48088,215.37404,216.15366,211.86594,209.27866,201.0951,197.27469,197.61845,197.33922,198.003,198.00723,198.14871,200.71771,211.99626
30,1505.9886486327778,2128.0671,2628.9011,2733.9207,2751.1729,2807.194,2662.9482,2728.1145,2726.764,2617.966,2368.094,2031.7423,1973.4265,2218.763,2131.5068,1973.9467,1627.6665,1461.0128,1286.1958,1209.2571,1158.552,1149.6598,1148.1815,1201.9479,1465.1907
31,346.8263605912445,359.67087,363.64337,364.12924,364.09695,363.8954,361.98184,360.38208,358.5137,360.70453,361.19043,356.06033,357.6125,358.90695,351.78732,347.49146,333.90332,327.52682,328.13055,327.66696,328.76907,328.77612,329.01096,333.2766,352.0039
32,151.7843417570767,157.4186,159.14417,159.35674,159.31392,159.11818,158.41695,157.72578,157.04813,157.85793,158.07059,155.82556,156.50471,157.07127,153.95547,152.07785,146.12874,143.34837,143.60234,143.39944,143.88179,143.88489,143.98766,145.85446,154.05023
33,1445.575053899045,2080.2434,2593.2778,2704.8872,2718.7632,2777.7764,2619.1492,2684.9675,2680.191,2568.464,2295.7307,1987.622,1916.9716,2159.9607,2105.0664,1919.6929,1614.9756,1413.1254,1228.6139,1148.4609,1096.1111,1093.9396,1087.7666,1121.9255,1387.5465
34,207.8306473764348,245.8924,262.4659,266.9626,266.80417,259.7139,263.97443,264.92377,261.69666,262.11914,272.55798,303.09473,327.78018,356.9326,350.963,322.03458,291.89285,246.75977,210.12703,186.91696,181.62225,179.49745,179.67984,186.31354,212.81783
35,337.30791961479383,492.6583,627.1048,651.424,668.1075,662.04755,645.6437,662.8004,650.93164,633.4849,567.7888,514.44543,524.8524,614.88007,591.4546,525.3308,438.95114,363.0808,290.97333,270.0876,244.6151,237.79092,237.46571,253.1934,329.11905
3,203.01793086101603,205.52716,206.35362,206.24654,206.01932,205.29971,204.28603,203.03925,204.23235,204.80183,202.03133,202.6474,203.14104,198.82422,197.34312,189.21405,185.504,185.81577,185.57779,186.27618,186.21738,186.32452,189.11006,198.90872,206.71892
4,326.6081460410888,399.73373,409.61026,420.0228,414.44672,402.98514,407.3703,404.32178,390.7622,363.3936,335.0488,333.9596,378.63495,365.63535,334.6936,288.22763,246.7631,215.07277,199.96031,190.26271,186.4368,185.94173,195.22285,236.64723,320.27585
5,169.16105961373998,171.25185,171.94041,171.85126,171.67058,171.06223,170.21764,169.18156,170.17297,170.64746,168.33899,168.85237,169.26363,165.6667,164.43265,157.65923,154.56789,154.8277,154.6294,155.21129,155.16231,155.2516,157.57263,165.7371,172.16818
6,70.93686874227487,71.813644,72.10239,72.084885,71.98559,71.73413,71.41355,70.944305,71.361206,71.56018,70.59212,70.79781,70.97989,69.47152,68.95405,66.113625,64.81728,64.937996,64.843094,65.0871,65.06656,65.104,66.077286,69.50044,72.19787
7,407.4874337142756,493.2622,509.3061,519.84155,512.33813,501.69693,509.45212,509.92883,484.90326,452.16812,414.12173,412.97952,454.4233,436.11322,408.85266,347.02023,306.60083,270.71127,255.85231,240.92157,239.36555,238.08763,246.90729,297.4422,396.44348
9,104.41590575161442,105.70644,106.13151,106.10576,105.959595,105.58944,105.052704,104.42857,105.040535,105.3334,103.9085,104.22535,104.47922,102.259,101.49729,97.316315,95.40815,95.562584,95.446106,95.80531,95.775055,95.830185,97.262825,102.30247,106.27207
10,207.66609040476484,267.0411,269.47128,274.9923,274.16782,265.55576,274.94388,269.01874,261.13803,234.46838,213.38773,222.7599,254.49347,247.16263,216.8475,181.833,151.28505,119.86945,111.704185,100.63449,98.57746,98.12642,106.34294,136.44382,198.39055
11,651.3301932326157,809.66473,832.4735,845.9267,841.4433,814.28174,830.91156,827.35126,794.89777,726.4092,661.0876,657.73114,732.16705,700.8107,657.1763,548.62213,475.4836,410.2345,387.31726,364.76062,360.4321,354.26382,372.3177,454.80872,627.3456
12,286.46159300258347,346.4707,359.05978,360.03882,359.53604,350.17395,357.18216,356.47287,340.40295,314.22498,286.58078,286.91373,311.44424,303.75198,280.26202,239.37906,215.65977,190.36948,183.9922,173.43614,172.80586,172.72777,180.74324,213.103,280.00916
13,313.7344846944321,317.6122,318.88937,318.7681,318.2026,317.20438,315.69406,313.76743,315.66058,316.4912,312.20993,313.16196,313.9247,307.25366,304.96494,292.4026,286.66928,287.15097,286.78326,287.8626,287.77167,287.93726,292.24188,307.38428,319.4537
14,129.52373763327628,131.11111,131.5764,131.6199,131.43861,130.945,130.33273,129.53947,130.29851,130.6619,128.8943,129.28732,129.60219,126.848175,125.903275,120.717,118.35003,118.541565,118.39706,118.842636,118.80512,118.87348,120.65061,126.90208,131.88492
15,172.69833802935506,174.83287,175.53581,175.49318,175.15776,174.63934,173.77698,172.71928,173.73143,174.2158,171.87738,172.38313,172.80307,169.13095,167.87102,160.95602,157.80003,158.05545,157.86276,158.45688,158.40686,158.49799,160.86754,169.20287,175.84657
16,264.7136117137308,272.3482,275.31293,275.44977,272.2911,273.77625,274.77237,271.6611,273.03085,279.0681,291.48767,303.50903,322.1506,309.8842,299.91513,278.48947,253.15254,231.75256,221.79933,218.00381,217.19159,217.1404,223.58734,243.63435,269.22736
17,348.8799963131801,353.15576,354.61234,354.42834,354.03784,352.80103,350.65863,348.92227,350.9669,351.94556,347.22162,348.24332,349.09155,341.67325,339.1281,325.14764,318.78278,319.31866,318.9096,320.1098,320.00873,320.19296,324.9798,341.81845,355.2399
18,1193.2853288814013,1463.2068,1497.2516,1520.507,1517.5416,1480.1888,1502.9005,1481.9117,1428.967,1327.1304,1219.096,1224.1667,1379.1946,1333.3026,1214.0148,1040.8317,898.4678,776.68823,740.7973,688.4362,679.2939,677.70984,700.44446,857.3653,1163.1873
20,277.6553507114643,281.05817,282.21082,282.1101,281.62067,280.77588,279.38956,277.689,279.3162,280.11575,276.30606,277.14862,277.82364,271.9066,269.8943,258.7681,253.7026,254.11327,253.80345,254.75871,254.67828,254.82483,258.63437,272.0355,282.7169
23,1572.2093819758854,1942.8009,1989.484,2015.2054,2015.7871,1964.8043,1983.181,1965.3668,1892.732,1744.253,1602.9926,1608.4237,1820.8307,1768.7213,1609.814,1370.7587,1165.5382,1010.67725,963.7446,889.40576,876.6441,874.4921,922.2608,1123.8901,1547.8232
24,138.2727769988905,139.98184,140.54138,140.43993,140.242,139.82677,139.14893,138.28731,139.09985,139.48775,137.60083,138.0204,138.35663,135.41649,134.41208,128.86902,126.34429,126.57954,126.39448,126.87022,126.83012,126.903114,128.80026,135.47404,140.79347
