Type,PU Volt,Angle (Deg),Gen MW,Gen Mvar,Load MW,Load Mvar,Gen Mvar(max),Gen Mvar(min),"Slack yes,no",Slack Weight
3,1.029156066,-5.242751998,0,,1.614618643,0.530699484,,,0,0
3,1.013856783,-5.077783819,0,,23.19991893,8.245238004,,,0,0
2,1.021280108,-5.048015046,1.119999391,,2.651073722,0.871365794,10,-10,0,0
3,1.042320861,-5.479862742,0,,5.618658355,2.019184549,,,0,0
3,1.049999933,1.857801071,0,,0,0,,,0,0
3,1.049999843,3.130562131,0,,0,0,,,0,0
2,1.049994633,3.012836509,0,,0,0,50,-50,1,1
2,1.049999905,0.872904089,0,,0,0,50,-50,1,1
2,1.047977504,-9.86348454,0,,0,0,50,-50,1,1
2,1.044617134,-13.87514396,0,,0,0,50,-50,1,1
2,1.037973553,-12.39910154,0,,0,0,50,-50,1,1
2,1.037973567,-12.39910163,0,,0,0,50,-50,1,1
2,1.037973577,-12.39910168,0,,0,0,50,-50,1,1
2,1.045821334,-2.208420515,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.045940446,-3.442200212,0,,0,0,,,0,0
2,1.048004796,-3.107767437,1.279998938,,2.086845934,0.685913089,10,-10,0,0
2,1.047228917,-2.443565114,1.08E-07,,2.716873442,1.34139447,20,-20,0,0
3,1.046606628,1.701508164,0,,1.738827048,0.571524812,,,0,0
3,1.046210924,-2.796382802,0,,-0.153955991,0.239666154,,,0,0
2,1.049993242,2.683122192,5.191732672,,3.112346938,1.666174538,40,-40,0,0
3,1.048488576,-0.221821389,0,,0,0,,,0,0
2,1.049867363,2.519768748,2.299981851,,0.661515705,0.352777886,20,-20,0,0
2,1.049003609,-1.516290977,0.47999998,,2.336433468,0.891464165,10,-10,0,0
2,1.030450838,-4.599336348,5.759997333,,7.483369345,2.713532491,30,-30,0,0
2,1.049999863,1.332893583,17.70127063,,1.97735567,1.164192053,40,-40,0,0
2,1.030016533,-5.294345946,5.61999913,,2.292797771,1.059978242,40,-40,0,0
2,1.025904884,-4.827895094,0.829999109,,0.597683244,0.437606799,10,-10,0,0
2,1.023545817,-3.221329166,7.899998973,,1.775187162,0.583475804,10,-10,0,0
2,1.035632529,-4.427200945,8.009996224,,2.386949748,0.927346344,40,-40,0,0
2,1.040169195,-13.67054312,0.249999985,,3.586179796,1.178720297,10,-10,0,0
3,1.037106217,-13.60610735,0,,13.54003205,4.911885681,,,0,0
2,1.049997901,3.699741491,0.00011116,,0,0,20,-20,0,0
3,1.034747997,-9.123288508,0,,2.854053025,0.938081865,,,0,0
3,1.044162861,-4.195304977,0,,0,0,,,0,0
2,1.049999739,3.815657312,15.80008947,,-3.650724244,3.33E-18,40,-40,0,0
2,1.036326712,-5.644156188,12.02999843,,17.10558473,6.507028213,50,-50,0,0
2,1.048278041,-9.5859484,0.829999501,,1.421322645,0.467166162,20,-20,0,0
2,1.028195769,-4.33806216,2.199999194,,2.316473694,0.761388083,30,-30,0,0
2,1.044419881,-3.745552304,8.409997811,,1.252520515,1.071089827,20,-20,0,0
2,1.038116563,-12.08159068,2.299999609,,10.9846927,3.987629682,10,-10,0,0
3,1.048878331,1.490661217,0,,0,0,,,0,0
2,1.000072186,-0.00025081,33.99999261,,2.218984116,0.729344809,70,-70,0,0
2,1.030768834,-5.643651556,10.96999837,,24.59180067,8.862555542,30,-30,0,0
2,1.046024482,-1.719573356,0.569996565,,3.524587537,1.211022137,20,-20,0,0
3,1.028880326,-5.257089178,0,,1.61245741,0.529989121,,,0,0
3,1.012943682,-5.122492284,0,,23.82293746,8.735367435,,,0,0
2,1.020551721,-5.078949915,1.119999101,,2.750631413,0.904088825,10,-10,0,0
3,1.04204296,-5.164085192,0,,5.764940381,2.155900155,,,0,0
3,1.049999936,2.687807446,0,,0,0,,,0,0
3,1.049999743,3.8156573,0,,0,0,,,0,0
2,1.049996235,3.699747004,0,,0,0,50,-50,1,1
2,1.049999862,1.485274946,0,,0,0,50,-50,1,1
2,1.048277622,-9.585946183,0,,0,0,50,-50,1,1
2,1.045011862,-13.63072683,0,,0,0,50,-50,1,1
2,1.038116525,-12.08159046,0,,0,0,50,-50,1,1
2,1.038116551,-12.08159062,0,,0,0,50,-50,1,1
2,1.038116569,-12.08159071,0,,0,0,50,-50,1,1
2,1.046024469,-1.719573292,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.045681909,-3.566821479,0,,0,0,,,0,0
2,1.047726114,-3.264676563,1.279999388,,2.084877624,0.685266136,10,-10,0,0
2,1.047289674,-2.517973318,5.67E-08,,2.218834249,1.356629318,20,-20,0,0
3,1.046673201,1.126385,0,,1.737186989,0.570985751,,,0,0
3,1.046136535,-2.894315679,0,,-0.138345297,0.239440101,,,0,0
2,1.049992593,2.02610171,3.864854983,,2.90333349,1.686987076,40,-40,0,0
3,1.048590003,-0.569196927,0,,0,0,,,0,0
2,1.049879193,1.899723757,2.29998902,,0.668165629,0.352445146,20,-20,0,0
2,1.048769152,-1.748112531,0.479999989,,2.106880541,0.902892471,10,-10,0,0
2,1.030178513,-4.597103993,5.759998453,,7.375050101,2.750797969,30,-30,0,0
2,1.049999881,0.80553172,16.36516293,,1.650960457,1.179390637,40,-40,0,0
2,1.029717585,-5.306575831,5.619999502,,2.37995028,1.058978471,40,-40,0,0
2,1.025639127,-4.834081678,0.829999484,,0.650663351,0.437194049,10,-10,0,0
2,1.023324034,-3.227354559,7.899999396,,1.773512808,0.58292547,10,-10,0,0
2,1.035301538,-4.44730002,8.009997805,,2.339362655,0.919846008,40,-40,0,0
2,1.039573651,-13.67181103,0.249999992,,3.582797315,1.17760853,10,-10,0,0
3,1.036378065,-13.64860055,0,,13.4900937,4.969872827,,,0,0
2,1.049999638,3.090924697,5.06E-05,,0,0,20,-20,0,0
3,1.034391705,-9.09324573,0,,2.851361086,0.937197067,,,0,0
3,1.04377956,-4.308260547,0,,0,0,,,0,0
2,1.049999882,3.20473233,15.80004406,,-3.296160522,-1.90E-21,40,-40,0,0
2,1.035929346,-5.671746337,12.02999911,,16.50859264,6.585898857,50,-50,0,0
2,1.047501167,-9.69170366,0.829999727,,1.419982055,0.466725531,20,-20,0,0
2,1.027922374,-4.345893154,2.199999526,,2.299768374,0.75589731,30,-30,0,0
2,1.043997615,-3.814494411,8.40999872,,1.034497423,1.086222289,20,-20,0,0
2,1.037686699,-11.99121066,2.299999784,,10.55555071,4.021164891,10,-10,0,0
3,1.048926253,0.978548843,0,,0,0,,,0,0
2,1.000071802,-0.000249476,33.99999546,,2.216891173,0.728656891,70,-70,0,0
2,1.030470767,-5.65072897,10.96999907,,24.43969466,9.022150073,30,-30,0,0
2,1.045613157,-2.049117571,0.56999807,,3.499754745,1.209879902,20,-20,0,0
3,1.028588978,-5.267992899,0,,1.610936542,0.529489236,,,0,0
3,1.012572541,-5.11970437,0,,23.74608816,8.897583137,,,0,0
2,1.020220478,-5.07816413,1.119999479,,2.709964791,0.890722353,10,-10,0,0
3,1.041700087,-5.339838342,0,,5.676928899,2.184603879,,,0,0
3,1.049999976,2.031550027,0,,0,0,,,0,0
3,1.049999886,3.204732317,0,,0,0,,,0,0
2,1.049998487,3.090928505,0,,0,0,50,-50,1,1
2,1.049999913,0.973392716,0,,0,0,50,-50,1,1
2,1.047501123,-9.691703423,0,,0,0,50,-50,1,1
2,1.044332254,-13.67338861,0,,0,0,50,-50,1,1
2,1.037686682,-11.99121055,0,,0,0,50,-50,1,1
2,1.037686694,-11.99121063,0,,0,0,50,-50,1,1
2,1.037686703,-11.99121067,0,,0,0,50,-50,1,1
2,1.045613152,-2.049117543,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.045361735,-3.672445767,0,,0,0,,,0,0
2,1.047506206,-3.350110144,1.279999257,,2.080008645,0.68366578,10,-10,0,0
2,1.047231234,-2.575200623,6.67E-08,,1.979225882,1.365212982,20,-20,0,0
3,1.046667299,0.890214781,0,,1.733129999,0.569652283,,,0,0
3,1.045910959,-3.008121991,0,,0.014844927,0.238880918,,,0,0
2,1.049992559,1.783430414,3.51913583,,2.782393812,1.697690394,40,-40,0,0
3,1.048615912,-0.68828546,0,,0,0,,,0,0
2,1.04985617,1.653741788,2.299987064,,0.703352774,0.351622053,20,-20,0,0
2,1.048691473,-1.792255669,0.479999987,,1.867834522,0.910032176,10,-10,0,0
2,1.029914277,-4.591123488,5.759998094,,7.199494279,2.770415455,30,-30,0,0
2,1.049999788,0.58389181,15.99414997,,1.761770177,1.18677388,40,-40,0,0
2,1.029400568,-5.33666516,5.619999393,,2.504678149,1.056505356,40,-40,0,0
2,1.025388765,-4.843137723,0.829999366,,0.742898995,0.436173035,10,-10,0,0
2,1.023119059,-3.2254104,7.899999251,,1.769370984,0.581564119,10,-10,0,0
2,1.034913965,-4.500235696,8.00999732,,2.401821178,0.917964673,40,-40,0,0
2,1.039105002,-13.63585382,0.24999999,,3.574430127,1.174858368,10,-10,0,0
3,1.035802298,-13.65209204,0,,13.44993086,5.002092257,,,0,0
2,1.049999288,2.836133624,6.07E-05,,0,0,20,-20,0,0
3,1.034140698,-9.020914706,0,,2.844702078,0.935008357,,,0,0
3,1.0433273,-4.428148814,0,,0,0,,,0,0
2,1.049999873,2.948403223,15.80005261,,-3.0382492,2.30E-20,40,-40,0,0
2,1.035641301,-5.646479761,12.02999891,,16.09252763,6.630038251,50,-50,0,0
2,1.046856748,-9.754086721,0.829999673,,1.416665859,0.46563555,20,-20,0,0
2,1.027671438,-4.344165659,2.199999413,,2.294982366,0.754324225,30,-30,0,0
2,1.043484745,-3.933401993,8.409998453,,1.296976663,1.094009403,20,-20,0,0
2,1.037373559,-11.87072461,2.299999738,,10.19140221,4.038078607,10,-10,0,0
3,1.048911404,0.754153527,0,,0,0,,,0,0
2,1.000071384,-0.000248022,33.99999423,,2.211713893,0.726955202,70,-70,0,0
2,1.030144942,-5.678024016,10.96999887,,24.27272131,9.09544015,30,-30,0,0
2,1.045376293,-2.176211439,0.569997646,,3.514140723,1.207054375,20,-20,0,0
3,1.028287848,-5.293434793,0,,1.607174395,0.528252678,,,0,0
3,1.012305549,-5.123317913,0,,23.70591404,8.973123044,,,0,0
2,1.019960095,-5.083417806,1.119999359,,2.705169387,0.889146179,10,-10,0,0
3,1.041286033,-5.466414094,0,,5.725358591,2.2020884,,,0,0
3,1.049999969,1.788930237,0,,0,0,,,0,0
3,1.049999877,2.94840321,0,,0,0,,,0,0
2,1.04999818,2.836137291,0,,0,0,50,-50,1,1
2,1.049999887,0.748926134,0,,0,0,50,-50,1,1
2,1.046856716,-9.754086552,0,,0,0,50,-50,1,1
2,1.043769358,-13.67693401,0,,0,0,50,-50,1,1
2,1.03737354,-11.8707245,0,,0,0,50,-50,1,1
2,1.037373554,-11.87072458,0,,0,0,50,-50,1,1
2,1.037373564,-11.87072463,0,,0,0,50,-50,1,1
2,1.045376286,-2.176211407,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.044768858,-4.672312456,0,,0,0,,,0,0
2,1.046738336,-4.494604464,1.279999724,,2.074000118,0.681690873,10,-10,0,0
2,1.046770822,-3.910778921,2.03E-08,,1.744700136,1.316395796,20,-20,0,0
3,1.046812612,-0.918318481,0,,1.728123502,0.568006727,,,0,0
3,1.045387598,-4.233657007,0,,0.104880823,0.238190862,,,0,0
2,1.049991256,-0.264100228,0.914564516,,2.592586049,1.633270083,40,-40,0,0
3,1.048428548,-2.337197949,0,,0,0,,,0,0
2,1.049848083,-0.285706047,2.299994111,,0.722350959,0.350606321,20,-20,0,0
2,1.047999141,-3.270301168,0.479999996,,1.747492917,0.87351478,10,-10,0,0
2,1.029204657,-4.698894696,5.759999168,,6.88383561,2.656683045,30,-30,0,0
2,1.046665569,-1.038185109,13.39911991,,1.617776913,1.140644075,40,-40,0,0
2,1.028810233,-5.350489768,5.619999743,,2.565852937,1.053453426,40,-40,0,0
2,1.024844467,-4.875061801,0.829999719,,0.797448558,0.434913061,10,-10,0,0
2,1.02254242,-3.326749864,7.899999646,,1.764259797,0.579884153,10,-10,0,0
2,1.034063766,-4.696663805,8.009998836,,2.488234406,0.928057344,40,-40,0,0
2,1.037420712,-14.15048649,0.249999997,,3.56410466,1.171464551,10,-10,0,0
3,1.034194568,-14.23855099,0,,13.29619253,4.818392725,,,0,0
2,1.049992954,1.000141244,1.40E-05,,0,0,20,-20,0,0
3,1.032573221,-9.407410824,0,,2.836484579,0.932307396,,,0,0
3,1.042324332,-5.141740006,0,,0,0,,,0,0
2,1.049999943,1.111189684,15.80001358,,-2.836817457,5.48E-19,40,-40,0,0
2,1.0339714,-6.059707576,12.02999959,,15.47941104,6.381137352,50,-50,0,0
2,1.044952565,-10.46439644,0.82999989,,1.412573533,0.464290468,20,-20,0,0
2,1.026940304,-4.468848895,2.199999732,,2.316282732,0.761325317,30,-30,0,0
2,1.04229952,-4.485367365,8.409999363,,1.188310497,1.048241209,20,-20,0,0
2,1.035855752,-12.22857325,2.29999991,,9.741752072,3.925374265,10,-10,0,0
3,1.049006866,-0.870824247,0,,0,0,,,0,0
2,1.000069872,-0.000242771,33.99999598,,2.205324908,0.724855244,70,-70,0,0
2,1.029557219,-5.680444239,10.96999953,,22.71423057,8.639952889,30,-30,0,0
2,1.042158362,-3.334644946,0.569999134,,3.528468348,1.203567553,20,-20,0,0
3,1.027707984,-5.311060454,0,,1.602531746,0.526726713,,,0,0
3,1.012618376,-5.046651627,0,,22.24775752,8.511120487,,,0,0
2,1.019990861,-5.042300533,1.119999711,,2.7705865,0.910647745,10,-10,0,0
3,1.040618213,-6.317641346,0,,5.396126934,2.111476877,,,0,0
3,1.049999968,-0.256410437,0,,0,0,,,0,0
3,1.049999947,1.111189671,0,,0,0,,,0,0
2,1.049992418,1.00014302,0,,0,0,50,-50,1,1
2,1.049999941,-0.875593007,0,,0,0,50,-50,1,1
2,1.044952563,-10.46439643,0,,0,0,50,-50,1,1
2,1.04181025,-14.26233424,0,,0,0,50,-50,1,1
2,1.035855747,-12.22857322,0,,0,0,50,-50,1,1
2,1.035855751,-12.22857325,0,,0,0,50,-50,1,1
2,1.035855754,-12.22857326,0,,0,0,50,-50,1,1
2,1.042158361,-3.334644941,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.045634141,-3.868546553,0,,0,0,,,0,0
2,1.047718716,-3.534869296,1.279999011,,2.070581473,0.680567219,10,-10,0,0
2,1.047351935,-2.814305717,8.52E-08,,1.939273409,1.344917179,20,-20,0,0
3,1.046700723,0.527004391,0,,1.725274977,0.567070462,,,0,0
3,1.046065398,-3.251174168,0,,0.099688777,0.237798244,,,0,0
2,1.049992576,1.414530178,3.258675646,,2.595434731,1.670430672,40,-40,0,0
3,1.048761892,-0.946863734,0,,0,0,,,0,0
2,1.049838293,1.285388445,2.299983116,,0.715519946,0.350028405,20,-20,0,0
2,1.048824468,-1.961522037,0.479999984,,1.616145975,0.895591935,10,-10,0,0
2,1.030277242,-4.626872332,5.759997406,,7.102581687,2.723144505,30,-30,0,0
2,1.049999684,0.245065904,15.53048567,,1.605980355,1.167033524,40,-40,0,0
2,1.029793518,-5.329953607,5.619999175,,2.563553131,1.051716983,40,-40,0,0
2,1.025735356,-4.855441957,0.829999135,,0.801149351,0.434196179,10,-10,0,0
2,1.023397436,-3.266634954,7.89999897,,1.761351707,0.57892831,10,-10,0,0
2,1.035280473,-4.546470367,8.009996351,,2.478274041,0.92106397,40,-40,0,0
2,1.039557846,-13.95150501,0.249999988,,3.558229826,1.169533586,10,-10,0,0
3,1.036246502,-14.01434384,0,,13.89886034,4.925785629,,,0,0
2,1.049997603,2.430638215,8.36E-05,,0,0,20,-20,0,0
3,1.03447836,-9.21889186,0,,2.831809105,0.930770642,,,0,0
3,1.043692099,-4.602706093,0,,0,0,,,0,0
2,1.049999845,2.540011515,15.80007072,,-2.553116167,2.90E-18,40,-40,0,0
2,1.035876204,-5.823843898,12.02999857,,16.40989262,6.527211141,50,-50,0,0
2,1.04733129,-10.04661366,0.829999579,,1.41024514,0.463525162,20,-20,0,0
2,1.028002578,-4.394387695,2.199999196,,2.300490958,0.756134812,30,-30,0,0
2,1.043847357,-4.07183587,8.409997921,,1.311702225,1.074907794,20,-20,0,0
2,1.0378362,-12.09326236,2.299999661,,10.10828981,3.987882247,10,-10,0,0
3,1.04898049,0.394114267,0,,0,0,,,0,0
2,1.000071944,-0.000249969,33.99999165,,2.201689796,0.723660441,70,-70,0,0
2,1.030565904,-5.65962661,10.96999847,,23.6404974,8.90308141,30,-30,0,0
2,1.045387682,-2.454956873,0.56999692,,3.533806178,1.201583672,20,-20,0,0
3,1.028672662,-5.290493255,0,,1.599890238,0.525858491,,,0,0
3,1.012833542,-5.092542704,0,,23.13662277,8.779317682,,,0,0
2,1.020423835,-5.066801587,1.119999121,,2.734624701,0.898827673,10,-10,0,0
3,1.041717895,-5.688206257,0,,5.486563314,2.166099581,,,0,0
3,1.049999969,1.41986775,0,,0,0,,,0,0
3,1.049999849,2.540011503,0,,0,0,,,0,0
2,1.049996392,2.430642224,0,,0,0,50,-50,1,1
2,1.049999859,0.389219116,0,,0,0,50,-50,1,1
2,1.047331211,-10.04661324,0,,0,0,50,-50,1,1
2,1.044143192,-14.03895584,0,,0,0,50,-50,1,1
2,1.037836172,-12.09326219,0,,0,0,50,-50,1,1
2,1.037836192,-12.09326231,0,,0,0,50,-50,1,1
2,1.037836205,-12.09326238,0,,0,0,50,-50,1,1
2,1.045387673,-2.454956827,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.045688236,-3.822417692,0,,0,0,,,0,0
2,1.047725905,-3.487413743,1.27999796,,2.065298113,0.678830662,10,-10,0,0
2,1.047273435,-2.758804677,1.84E-07,,2.101391564,1.329688569,20,-20,0,0
3,1.046658451,0.768900786,0,,1.720872712,0.565623507,,,0,0
3,1.046062088,-3.186815983,0,,0.048357548,0.237191471,,,0,0
2,1.049992911,1.72255071,4.540332938,,2.910307745,1.655071902,40,-40,0,0
3,1.048631901,-0.804211402,0,,0,0,,,0,0
2,1.049817823,1.56423326,2.29996627,,0.706743911,0.349135262,20,-20,0,0
2,1.04877558,-1.91664067,0.479999965,,1.877287105,0.88262543,10,-10,0,0
2,1.03040625,-4.636542502,5.759994647,,7.177519917,2.696690057,30,-30,0,0
2,1.049999634,0.458906004,16.00671348,,1.677218505,1.158060636,40,-40,0,0
2,1.029931757,-5.339592744,5.619998288,,2.518008061,1.049033389,40,-40,0,0
2,1.025869731,-4.854912722,0.829998211,,0.770430596,0.433088271,10,-10,0,0
2,1.023508972,-3.266435964,7.899997889,,1.756857388,0.577451098,10,-10,0,0
2,1.035438008,-4.545877484,8.009992472,,2.408769456,0.904546447,40,-40,0,0
2,1.039791704,-13.97044027,0.249999974,,3.549150536,1.166549368,10,-10,0,0
3,1.036562524,-14.01375161,0,,13.89863193,4.871688375,,,0,0
2,1.049998156,2.649186309,0.000217645,,0,0,20,-20,0,0
3,1.034632073,-9.248335677,0,,2.824583373,0.928395658,,,0,0
3,1.043854115,-4.569510038,0,,0,0,,,0,0
2,1.049999685,2.756893999,15.80017034,,-2.273136482,1.62E-19,40,-40,0,0
2,1.036062545,-5.818566015,12.02999701,,16.64109626,6.454135544,50,-50,0,0
2,1.047631205,-10.0225415,0.829999107,,1.406646715,0.462342417,20,-20,0,0
2,1.028139144,-4.394255229,2.199998348,,2.263572699,0.744000367,30,-30,0,0
2,1.044029943,-4.051984488,8.409995719,,1.359227166,1.065142241,20,-20,0,0
2,1.038010994,-12.16118177,2.299999284,,10.36186365,3.952178741,10,-10,0,0
3,1.048966233,0.581107444,0,,0,0,,,0,0
2,1.000072154,-0.000250699,33.99998338,,2.196071896,0.721813926,70,-70,0,0
2,1.030694849,-5.677165615,10.96999682,,23.87519595,8.857161137,30,-30,0,0
2,1.045562858,-2.3205535,0.569993535,,3.518858163,1.198517674,20,-20,0,0
3,1.028811624,-5.297759306,0,,1.595807909,0.524516694,,,0,0
3,1.013010864,-5.093402106,0,,23.21677189,8.731412479,,,0,0
2,1.020600399,-5.065308391,1.119998184,,2.646239116,0.869776736,10,-10,0,0
3,1.041876568,-5.639650533,0,,5.60196302,2.136065724,,,0,0
3,1.049999433,1.726966399,0,,0,0,,,0,0
3,1.049999689,2.756893986,0,,0,0,,,0,0
2,1.049996774,2.64919088,0,,0,0,50,-50,1,1
2,1.049999727,0.576144399,0,,0,0,50,-50,1,1
2,1.047630761,-10.02253914,0,,0,0,50,-50,1,1
2,1.044390836,-14.03814305,0,,0,0,50,-50,1,1
2,1.038010921,-12.16118133,0,,0,0,50,-50,1,1
2,1.038010971,-12.16118163,0,,0,0,50,-50,1,1
2,1.038011005,-12.16118182,0,,0,0,50,-50,1,1
2,1.045562834,-2.320553379,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.045604898,-4.117009861,0,,0,0,,,0,0
2,1.047582219,-3.811120725,1.279998254,,2.070892259,0.680669369,10,-10,0,0
2,1.046890278,-3.299819319,1.59E-07,,2.616733081,1.288618128,20,-20,0,0
3,1.046662588,0.500803546,0,,1.725533934,0.567155577,,,0,0
3,1.045822673,-3.624124993,0,,0.020929231,0.237833937,,,0,0
2,1.049993876,1.454068555,5.021748041,,2.995981415,1.604873833,40,-40,0,0
3,1.048443545,-1.184374063,0,,0,0,,,0,0
2,1.049820039,1.293548495,2.299971179,,0.71979105,0.350080943,20,-20,0,0
2,1.048677603,-2.301061426,0.47999997,,1.947206492,0.849488246,10,-10,0,0
2,1.030426756,-4.675314946,5.759995225,,7.150230112,2.606909853,30,-30,0,0
2,1.04999955,0.237171482,15.92714812,,1.795670066,1.123855397,40,-40,0,0
2,1.029979158,-5.346152172,5.619998472,,2.500952107,1.051874841,40,-40,0,0
2,1.025962604,-4.861352334,0.829998395,,0.750696341,0.43426135,10,-10,0,0
2,1.023557441,-3.297491221,7.8999981,,1.761616079,0.579015205,10,-10,0,0
2,1.035383192,-4.59769978,8.009993295,,2.379463778,0.902157106,40,-40,0,0
2,1.039488332,-14.05788595,0.249999977,,3.558763901,1.169709128,10,-10,0,0
3,1.036419391,-14.07739533,0,,13.60575552,4.719123652,,,0,0
2,1.04999584,2.358771222,0.000223344,,0,0,20,-20,0,0
3,1.034467474,-9.378564051,0,,2.832234148,0.930910347,,,0,0
3,1.043698065,-4.740790993,0,,0,0,,,0,0
2,1.049999558,2.464696517,15.80016057,,-1.975232186,2.67E-18,40,-40,0,0
2,1.03599532,-5.941537095,12.02999739,,16.91231271,6.246518584,50,-50,0,0
2,1.047251731,-10.13836813,0.829999224,,1.410456812,0.463594735,20,-20,0,0
2,1.028191796,-4.431634394,2.199998517,,2.259098083,0.742529632,30,-30,0,0
2,1.043808345,-4.191707365,8.40999625,,1.413652895,1.029737854,20,-20,0,0
2,1.037771746,-12.29749222,2.29999938,,10.4812525,3.863212768,10,-10,0,0
3,1.048983681,0.319274896,0,,0,0,,,0,0
2,1.000072057,-0.00025036,33.9999845,,2.202020261,0.723769059,70,-70,0,0
2,1.030727748,-5.684956025,10.96999716,,23.56633471,8.542698475,30,-30,0,0
2,1.045489454,-2.50347909,0.56999436,,3.515845971,1.201764025,20,-20,0,0
3,1.028867647,-5.304459176,0,,1.600130375,0.525937421,,,0,0
3,1.013529587,-5.066577761,0,,22.78655139,8.409151979,,,0,0
2,1.020986462,-5.048448532,1.119998366,,2.625598609,0.862992529,10,-10,0,0
3,1.041858449,-5.812090906,0,,5.601808553,2.055541442,,,0,0
3,1.049999914,1.458172671,0,,0,0,,,0,0
3,1.049999562,2.464696505,0,,0,0,,,0,0
2,1.049994395,2.358776004,0,,0,0,50,-50,1,1
2,1.049999748,0.314395622,0,,0,0,50,-50,1,1
2,1.047251558,-10.13836721,0,,0,0,50,-50,1,1
2,1.043980016,-14.10095595,0,,0,0,50,-50,1,1
2,1.037771693,-12.2974919,0,,0,0,50,-50,1,1
2,1.03777173,-12.29749212,0,,0,0,50,-50,1,1
2,1.037771756,-12.29749226,0,,0,0,50,-50,1,1
2,1.045489436,-2.503479004,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.045028189,-5.271492777,0,,0,0,,,0,0
2,1.046737939,-5.147901036,1.279996792,,2.068820353,0.679988367,10,-10,0,0
2,1.046156746,-4.960104036,2.43E-07,,2.805461041,1.198154426,20,-20,0,0
3,1.046767185,-1.359646936,0,,1.723807555,0.566588144,,,0,0
3,1.045180509,-5.080579963,0,,0.001918768,0.237595986,,,0,0
2,1.049991763,-0.643941661,3.106681621,,3.091404871,1.485340606,40,-40,0,0
3,1.04806546,-3.03836647,0,,0,0,,,0,0
2,1.049746761,-0.69429482,2.299937492,,0.724776123,0.349730691,20,-20,0,0
2,1.047837899,-4.052990677,0.479999954,,2.089034756,0.781150997,10,-10,0,0
2,1.03002339,-4.810380002,5.759988412,,6.890963497,2.394720601,30,-30,0,0
2,1.04739212,-1.418996836,13.72494179,,1.956120483,1.038214506,40,-40,0,0
2,1.029731033,-5.344350172,5.619996417,,2.482499085,1.050822451,40,-40,0,0
2,1.025784117,-4.891923738,0.829995975,,0.738616035,0.433826876,10,-10,0,0
2,1.023271944,-3.418173076,7.899994724,,1.759853601,0.578435906,10,-10,0,0
2,1.03478653,-4.8084236,8.009983924,,2.446620221,0.925290843,40,-40,0,0
2,1.037766003,-14.56413536,0.249999965,,3.555203396,1.168538847,10,-10,0,0
3,1.03499694,-14.5807464,0,,12.90038968,4.378123222,,,0,0
2,1.049990691,0.465924146,0.000293791,,0,0,20,-20,0,0
3,1.033072643,-9.882077838,0,,2.829400528,0.929978981,,,0,0
3,1.042764366,-5.521944144,0,,0,0,,,0,0
2,1.049999996,0.570358166,15.80023514,,-1.727943754,6.87E-22,40,-40,0,0
2,1.034723932,-6.434986467,12.02999494,,16.57671175,5.783756887,50,-50,0,0
2,1.045235853,-10.83077152,0.829998673,,1.409045665,0.463130913,20,-20,0,0
2,1.027812367,-4.57909803,2.199996172,,2.309514527,0.759100716,30,-30,0,0
2,1.042695408,-4.799944369,8.409991925,,1.364535367,0.944307786,20,-20,0,0
2,1.036268576,-12.81111032,2.299998933,,10.5143061,3.65855463,10,-10,0,0
3,1.049086761,-1.36060574,0,,0,0,,,0,0
2,1.000070949,-0.000246511,33.9998926,,2.199817163,0.723044936,70,-70,0,0
2,1.030469331,-5.67316465,10.96999353,,21.7965791,7.687242454,30,-30,0,0
2,1.042898166,-3.709829255,0.569989183,,3.503436955,1.200561673,20,-20,0,0
3,1.02863405,-5.309619937,0,,1.598529462,0.525411226,,,0,0
3,1.014605271,-4.971729879,0,,21.03586354,7.5400615,,,0,0
2,1.021639282,-4.995794768,1.11999578,,2.76108872,0.907525975,10,-10,0,0
3,1.041329544,-6.715012825,0,,5.3928801,1.885833556,,,0,0
3,1.049998868,-0.637885856,0,,0,0,,,0,0
3,1.05,0.570358153,0,,0,0,,,0,0
2,1.049989946,0.465926609,0,,0,0,50,-50,1,1
